Unnamed: 0,Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
315,Wanda Maximoff,infinity_war.txt,Vis!,0.0,[0.41192925 0.30780712],[ 0.9502297 -0.8937311],0.02662193775177002
316,Wanda Maximoff,infinity_war.txt,Hands off.,0.0,[0.35703924 0.26928028],[ 1.0508585 -1.0504843],0.022616833448410034
317,Wanda Maximoff,infinity_war.txt,"[Hushed voice, pleading.] Come on. Come on. Come on, you gotta get up. You gotta get up. Come on. Hey. Hey. We have to go.",0.0,[ 2.2866948 -1.2677006],[ 1.8679997 -1.8254381],0.14258220791816711
318,Vision,infinity_war.txt,Please. Please leave.,0.0,[ 1.3063804  -0.43930703],[ 0.7825942  -0.74794644],0.11056382954120636
319,Wanda Maximoff,infinity_war.txt,You asked me to stay.... I'm staying.,0.0,[ 1.3571737 -0.5820857],[ 1.8659862 -1.8530624],0.16718828678131104
320,Vision,infinity_war.txt,Please.,0.0,[0.56739235 0.1031842 ],[ 0.95920455 -0.8912096 ],0.07966578006744385
321,Wanda Maximoff,infinity_war.txt,Get up.,0.0,[ 0.9856737  -0.18629628],[ 1.2532133 -1.224379 ],0.04385507106781006
322,Natasha Romanoff,infinity_war.txt,[Coolly] We don't wanna kill you. But we will.,0.35,[ 1.660274 -0.830864],[ 1.4545702 -1.5823509],0.1180666983127594
323,Vision,infinity_war.txt,"[Electricity shimmers over his surface, and his voice distorts] Thank you, Captain.",0.0,[ 1.1563975  -0.43519026],[ 1.722444  -1.9301915],0.17566542327404022
324,Steve Rogers,infinity_war.txt,[Nods] Let's get you on the jet.,0.0,[ 1.5044407  -0.66513693],[ 1.4281895 -1.4904792],0.04877370595932007
325,Natasha Romanoff,infinity_war.txt,"[Closing the doors to the Quinjet, while addressing Wanda] I thought we had a deal. Stay close, check in. Don't take any chances.",0.0,[ 1.4607936 -0.7624974],[ 1.7917651 -1.8468435],0.03320673108100891
326,Wanda Maximoff,infinity_war.txt,I'm sorry. We just wanted time.,-0.5,[ 1.0170906  -0.22867066],[ 2.050545  -1.8168923],0.16775546967983246
327,Steve Rogers,infinity_war.txt,Home.,0.0,[0.2650329  0.28305614],[ 0.9148712 -0.8536308],0.030481964349746704
328,Ebony Maw,infinity_war.txt,Zehobereians…,0.0,[ 0.7305128  -0.06547296],[ 1.6347023 -1.8454654],0.029391318559646606
329,Ebony Maw,infinity_war.txt,"Zen-Whoberis... Choose a side, or die.",0.0,[ 2.2434478 -1.3667834],[ 1.6350871 -1.8064502],0.04379063844680786
330,Ebony Maw,infinity_war.txt,"One side is a revelation. The other, an honor known only to a few.",-0.1083333333333333,[ 1.2509148  -0.65927213],[ 1.7806109 -1.658858 ],0.0643145740032196
331,Thanos,infinity_war.txt,"What's wrong, little one?",-0.34375,[ 2.228418  -1.3033483],[ 1.6854745 -1.7526938],0.10239377617835999
332,Thanos,infinity_war.txt,[Kneels down to Gamora] What's your name?,-0.1555555555555555,[ 2.2046728 -1.2025058],[ 1.6922461 -1.9334319],0.059138745069503784
333,Thanos,infinity_war.txt,"You're quite the fighter, Gamora. Come. Let me help you. [Thanos offers his hand; she wraps her little fingers around one massive finger, and he leads her to a pavilion, where he crouches to her eye level again and produces a small -- for him -- red-jeweled handle. Pressing the switch, razor-sharp blades pop out both ends.] Look. Pretty, isn't it? Perfectly balanced. As all things should be. Too much to one side, or the other… [He balances it on one finger, overbalances it purposefully and catches it.] Here. You try.",0.1589285714285714,[ 2.0620468 -1.4407066],[ 1.3053328 -1.3669523],0.1286080777645111
334,Ebony Maw,infinity_war.txt,"Now go in peace, and meet your Maker.",0.0,[ 1.764691   -0.78484076],[ 1.4195839 -1.4916427],0.13894961774349213
335,Thanos,infinity_war.txt,Concentrate. There! You've got it.,0.0,[0.09154145 0.41723195],[ 1.7864696 -1.7063291],0.0718102753162384
336,Peter Quill,infinity_war.txt,"Gamora. Do you know if these grenades are the ""blow off your junk"" kind or the gas kind? 'Cause I was thinking I might hang a couple on my belt right here. But I don't want to--",0.4952380952380952,[ 2.0557342 -1.3228767],[ 1.1780256 -1.3643034],0.07066953182220459
337,Gamora,infinity_war.txt,I need to ask a favor.,0.0,[ 1.8417115 -0.9455525],[ 1.5682175 -1.5503465],0.053949981927871704
338,Peter Quill,infinity_war.txt,"Yeah, sure.",0.5,[-0.35265577  0.7194339 ],[ 1.0027777 -0.9140059],0.027217984199523926
339,Gamora,infinity_war.txt,"One way or another, the path that we're on leads to Thanos.",0.0,[ 1.3505944 -0.6832138],[ 1.4110659 -1.5487128],0.018253982067108154
340,Peter Quill,infinity_war.txt,Which is what the grenades are for. [Gamora silences him with a look.] I'm sorry. What's the favor?,-0.5,[ 1.1752837  -0.53429145],[ 1.449763 -1.612755],0.06008094549179077
341,Gamora,infinity_war.txt,If things go wrong… If Thanos gets me… I want you to promise me… you'll kill me.,0.0,[ 1.986372  -1.1574357],[ 1.3634512 -1.6474917],0.17034408450126648
342,Peter Quill,infinity_war.txt,[A beat. Confusion.] What?,0.0,[ 1.8101032 -1.0634686],[ 1.79763   -1.7831094],0.026751071214675903
343,Gamora,infinity_war.txt,I know something he doesn't. If he finds out… the entire Universe could be at risk.,0.0,[ 1.952387  -1.2982025],[ 1.5329305 -1.7499306],0.036605000495910645
344,Peter Quill,infinity_war.txt,What do you know?,0.0,[ 2.1374507 -1.249578 ],[ 1.5376052 -1.4173262],0.04943305253982544
345,Gamora,infinity_war.txt,"If I tell you, you'd know, too.",0.0,[ 1.2279639  -0.38305643],[ 1.7540032 -1.5775005],0.10181672871112823
346,Peter Quill,infinity_war.txt,"If it's so important, shouldn't I?",0.4,[ 1.1354078  -0.38888428],[ 1.4619918 -1.4345922],0.06367653608322144
347,Gamora,infinity_war.txt,Only if you wanna die.,0.0,[ 1.1757177  -0.30880016],[ 1.4770626 -1.4922034],0.06412509083747864
348,Peter Quill,infinity_war.txt,Why does somebody always have to die in this scenario?,0.0,[ 1.8847275 -0.9761009],[ 1.7539772 -1.718686 ],0.09105038642883301
349,Gamora,infinity_war.txt,"Just… trust me. And possibly, kill me.",0.0,[ 1.5784076  -0.96983236],[ 1.6278485 -1.5860156],0.1713571846485138
350,Peter Quill,infinity_war.txt,"I mean, I'd like to. I really would… [Gamora silences him by covering his mouth with her hand.]",-0.0562499999999999,[ 1.5076381 -0.8326078],[ 1.3889145 -1.3919315],0.1729983687400818
351,Gamora,infinity_war.txt,Swear to me. Swear to me on your mother.,0.0,[ 1.8879824  -0.95703936],[ 0.6467482  -0.62849164],0.17218776047229767
352,Peter Quill,infinity_war.txt,[A beat. One that rests with him significantly.] Okay.,0.5,[ 1.9103227 -1.0926789],[ 1.9030439 -2.005194 ],0.020448893308639526
353,Peter Quill,infinity_war.txt,Dude. How long have you been standing there?,-0.05,[ 1.9070328 -1.2576833],[ 1.7187662 -1.6978731],0.12458387017250061
354,Drax,infinity_war.txt,An hour.,0.0,[0.29850498 0.36191612],[ 1.1976167 -1.0481293],0.030911743640899658
355,Peter Quill,infinity_war.txt,An hour? Are you serious?,-0.3333333333333333,[ 1.7097163 -0.889332 ],[ 1.603755  -1.4575645],0.06716251373291016
356,Drax,infinity_war.txt,I've mastered the ability of standing so incredibly still... that I become invisible to the eye... watch.,0.9,[ 0.647509   -0.16352195],[ 1.7198416 -1.6736172],0.0774509608745575
357,Peter Quill,infinity_war.txt,You're eating a zarg-nut.,0.0,[0.15076438 0.38290033],[ 1.341402  -1.2840315],0.03407737612724304
358,Drax,infinity_war.txt,But my movement... was so slow... that it's imperceptible.,-0.25,[ 1.0547415  -0.64376014],[ 1.9137177 -1.8680495],0.115640789270401
359,Peter Quill,infinity_war.txt,"Mmm, no. [Quill and Gamora shake their heads.]",0.0,[ 1.7002596  -0.91895044],[ 1.6613923 -1.679902 ],0.05694901943206787
360,Drax,infinity_war.txt,I'm sure I'm invisible.,0.5,[ 0.9546974  -0.10537548],[ 1.7631596 -1.6507277],0.06348791718482971
361,Mantis,infinity_war.txt,"Hi, Drax.",0.0,[0.53590673 0.26660088],[ 1.2695289 -1.3521227],0.03344959020614624
362,Drax,infinity_war.txt,[Knowing when he is beat] Damn it.,0.0,[0.75184983 0.1259593 ],[ 1.3205942 -1.4208571],0.08396026492118835
363,Peter Quill,infinity_war.txt,This place looks deserted.,0.0,[0.36543214 0.23133346],[ 1.7054623 -1.7582564],0.03948524594306946
364,Drax,infinity_war.txt,I'm reading movement from the third quadrant.,0.0,[0.8359387  0.00463864],[ 1.58773  -1.645764],0.021125435829162598
365,Peter Quill,infinity_war.txt,"Yep. I'm picking that up, too. Let's put it down right here.",0.065079365079365,[ 2.253442  -1.5633366],[ 1.4414533 -1.5037607],0.14316120743751526
366,Thanos,infinity_war.txt,Everyone in the Galaxy knows you'd sell your own brother if you thought it would add the slightest trinket to your pathetic collection.,-0.2,[ 0.6744425  -0.31851736],[ 1.6461545 -1.7307079],0.15277862548828125
367,Thanos,infinity_war.txt,"I know you have the Reality Stone, Tivan. Giving it to me will spare you a great deal of suffering. [Thanos places a heavy boot on the middle of the Collector's chest and presses.]",0.2,[ 1.8089623 -1.0635664],[ 1.2900263 -1.5644643],0.177252858877182
368,Thanos,infinity_war.txt,I imagine it's like breathing for you.,0.0,[0.02863345 0.5116925 ],[ 2.0376966 -1.9101983],0.15017521381378174
369,Thanos,infinity_war.txt,So you do understand. Not even you would surrender something so precious.,0.5,[ 1.3402833  -0.53918886],[ 1.7708056 -1.7360133],0.07957190275192261
370,Thanos,infinity_war.txt,"Then you're more of a fool than I took you for. Last chance, charlatan. Where's the Stone?",0.25,[ 1.6467026 -0.9794301],[ 1.1471738 -1.1798891],0.12020246684551239
371,Drax,infinity_war.txt,Today...,0.0,[0.32878488 0.3526338 ],[ 1.5049608 -1.388458 ],0.025979220867156982
372,Peter Quill,infinity_war.txt,[Grasping the danger] Drax. Drax.,0.0,[ 1.805602  -0.8254605],[ 1.232581  -1.4638237],0.04075580835342407
373,Drax,infinity_war.txt,...He pays for the deaths of my wife and daughter.,0.0,[0.03834587 0.43885753],[ 1.5348165 -1.5223316],0.16510571539402008
374,Peter Quill,infinity_war.txt,"Drax, waaaaait! [Drax draws his long dagger from his leg scabbard.] Not yet, not yet, not yet. [Drax gives him a look and heads towards Thanos. Quill hurries as quietly as possible to catch up.] Drax, Drax, Drax. He doesn't have the Stone yet. We get it, and then we can stop him. We have to get the Stone first. Yeah.",0.0666666666666666,[ 2.0524383 -1.2730833],[ 1.0819079 -1.3941126],0.06952199339866638
375,Drax,infinity_war.txt,No. No. For Ovette. For Camaria.,0.0,[ 2.0407224 -1.2448778],[ 1.4283005 -1.3965536],0.025616824626922607
376,Mantis,infinity_war.txt,"Sleeeep. [Drax is knocked out, his falling body causing a loud crash. Everybody ducks.]",0.1,[ 0.9840836  -0.33967158],[ 1.5085325 -1.6826745],0.0423504114151001
377,Peter Quill,infinity_war.txt,"Okay. Gamora, Mantis, you go right. I'm... [Gamora moves towards Thanos] The other right!",0.2544642857142857,[ 1.9308115 -1.1449072],[ 1.4065458 -1.6821003],0.05580583214759827
378,Thanos,infinity_war.txt,"Why? [He falls down] Why you? Daughter… [He holds his hand out to her, blood pooling out from his neck wound, before collapsing completely. Gamora breaks down, sobbing.]",-0.0703703703703703,[ 1.9562389 -1.2086557],[ 1.7545937 -1.7392927],0.169086754322052
379,Peter Quill,infinity_war.txt,[Surprised] That was quick.,0.2166666666666666,[0.67534703 0.11700732],[ 1.5676566 -1.5510572],0.018976449966430664
380,Thanos,infinity_war.txt,"Is it sadness I sense in you, daughter? In my heart, I knew you still cared. But one ever knows for sure. Reality is often disappointing.",-0.0499999999999999,[ 2.1591358 -1.3246721],[ 1.8704973 -1.6835787],0.16635958850383759
381,Thanos,infinity_war.txt,"That is, it was. Now… reality can be whatever I want.",0.0,[ 1.4546801  -0.67951596],[ 1.5372137 -1.4236196],0.060441017150878906
382,Gamora,infinity_war.txt,"[Her face still wet, but no longer crying] You knew I'd come.",-0.15,[ 1.5707954 -0.6739728],[ 1.7641662 -1.5753189],0.17027771472930908
383,Thanos,infinity_war.txt,"I counted on it. There's something we need to discuss, little one.",-0.1875,[ 2.1456869 -1.2495458],[ 1.669783  -1.6463647],0.036492615938186646
384,Drax,infinity_war.txt,Thanos!,0.0,[0.4561624  0.37750405],[ 1.1192756 -1.2411954],0.02372613549232483
385,Peter Quill,infinity_war.txt,"[Moving in, his blaster pointed right at Thanos] Let her go, Grimace!",0.3571428571428571,[ 1.4451423  -0.52509147],[ 0.3890751 -0.6335052],0.08025652170181274
386,Gamora,infinity_war.txt,Peter…,0.0,[ 0.7669014  -0.21687049],[ 1.6219704 -1.7217535],0.03359988331794739
387,Peter Quill,infinity_war.txt,[To Gamora] I told you to go right.,0.2857142857142857,[ 1.1290379  -0.28665718],[ 1.5073756 -1.5684105],0.027323544025421143
388,Gamora,infinity_war.txt,Now? Really?,0.2,[ 0.95187   -0.2019982],[ 1.5045239 -1.3656242],0.03428265452384949
389,Peter Quill,infinity_war.txt,You let her go!,0.0,[ 1.2276772  -0.47008598],[ 0.48322815 -0.36075166],0.1737639605998993
390,Thanos,infinity_war.txt,"Ah, the boyfriend.",0.0,[-1.5053356  1.857832 ],[ 1.3234872 -1.4606854],0.1713455319404602
391,Peter Quill,infinity_war.txt,I like to think of myself more as a Titan-killing long-term booty call. Let her go.,0.5,[ 1.4614028 -0.7782141],[ 0.25297207 -0.26859763],0.1779751181602478
392,Gamora,infinity_war.txt,Peter…,0.0,[ 0.7669014  -0.21687049],[ 1.6219704 -1.7217535],0.03359988331794739
393,Peter Quill,infinity_war.txt,Or I'm gonna blow that nut sack of a chin right off your face!,0.3571428571428571,[ 1.8251567 -0.880499 ],[ 0.07449204 -0.16861348],0.1944282054901123
394,Gamora,infinity_war.txt,Not him.,0.0,[ 1.0505993  -0.25157663],[ 1.1280816 -1.106372 ],0.0909818708896637
395,Gamora,infinity_war.txt,You promised! You promised.,0.0,[0.16046174 0.4495854 ],[ 1.5593332 -1.5453008],0.1463475227355957
396,Thanos,infinity_war.txt,"Oh, daughter. You expect too much from him. [to Quill] She's asked, hasn't she? Do it. [There is a very tense and unpleasant pause. Thanos rolls his head and shoves Gamora towards Quill’s gun, egging him on.] DO IT!!",-0.4111111111111111,[ 1.6950076 -1.0408989],[ 0.788121  -0.7976055],0.125676691532135
397,Peter Quill,infinity_war.txt,[Tearing up] I told you to go right.,0.2857142857142857,[ 1.1938512  -0.28399953],[ 1.7328424 -1.6919564],0.10127854347229004
398,Gamora,infinity_war.txt,"I love you, more than anything.",0.5,[ 0.9687337  -0.30084664],[ 1.8539878 -1.7619076],0.18471205234527588
399,Peter Quill,infinity_war.txt,"I love you, too.",0.5,[0.6803527  0.09174209],[ 1.7170883 -1.6696093],0.1828482449054718
400,Thanos,infinity_war.txt,[Genuinely sincere] I like you.,0.5,[ 1.0345831 -0.3724329],[ 1.83237   -1.9017922],0.17283132672309875
401,James Rhodes,infinity_war.txt,Satellites lost him somewhere over Edinburgh.,0.0,[ 0.70170593 -0.03032453],[ 1.4940722 -1.6861941],0.03958255052566528
402,James Rhodes,infinity_war.txt,"You know they're only criminals because you've chosen to call them that, right, sir?",0.1428571428571428,[-0.24991302  0.68015873],[ 1.2527287 -1.4506296],0.11567272245883942
403,James Rhodes,infinity_war.txt,"If it weren't for those Accords, Vision would've been right here.",0.2857142857142857,[ 1.4595956  -0.72463804],[ 1.7636832 -1.6285702],0.026993751525878906
404,James Rhodes,infinity_war.txt,[Sounding a little bitter] That's right. And I'm pretty sure I've paid for that. [We get a good look at his leg braces],0.2413690476190476,[ 0.8113279  -0.27090025],[ 1.7335714 -1.7985679],0.17426379024982452
405,James Rhodes,infinity_war.txt,Not anymore.,0.0,[ 1.0937148  -0.24834606],[ 1.2083896 -1.1219602],0.05255770683288574
406,Steve Rogers,infinity_war.txt,Mr. Secretary.,0.0,[-0.19397295  0.695273  ],[ 1.2900405 -1.235004 ],0.02582317590713501
407,Natasha Romanoff,infinity_war.txt,You could use some of that right now.,0.2857142857142857,[ 1.6698457  -0.97185373],[ 1.3880398 -1.2535549],0.1215766966342926
408,Steve Rogers,infinity_war.txt,"I'm not looking for forgiveness. And I'm way past asking for permission. Earth just lost her best defender. So we're here to fight. [Steve takes a step forward, looking right at Ross] And if you wanna stand in our way... we'll fight you, too.",0.3452380952380952,[ 2.0740447 -1.2634856],[ 1.2536219 -1.3956276],0.15183928608894348
409,James Rhodes,infinity_war.txt,"All over it. [Swipes off hologram; the computer beeps twice] That's a court-martial. It's great to see you, Cap.",0.8,[-0.54924166  1.1609317 ],[ 2.1062334 -1.9573015],0.051920533180236816
410,Steve Rogers,infinity_war.txt,"[Hugging Rhodes] You too, Rhodey. [Natasha gets her own embrace.]",0.6,[ 1.6248     -0.99103767],[ 1.4247736 -1.6756577],0.17506009340286255
411,James Rhodes,infinity_war.txt,Well. You guys really look like crap. Must've been a rough couple of years.,-0.2333333333333333,[-0.32354838  0.7771155 ],[ 1.6510794 -1.5246841],0.17937922477722168
412,Bruce Banner,infinity_war.txt,"Uh, I think you look great. [Rhodes and Natasha long round to see Bruce walking in from the opposite end of the room.] Uh... heh... Yeah. I'm back.",0.11,[ 0.38540965 -0.03108262],[ 1.8565289 -2.076244 ],0.17476093769073486
413,Natasha Romanoff,infinity_war.txt,"Hi, Bruce.",0.0,[-0.25748962  0.8623587 ],[ 1.4342552 -1.4362944],0.03319159150123596
414,Bruce Banner,infinity_war.txt,Nat.,0.0,[ 0.6020947  -0.04703896],[ 0.7698318 -0.6987065],0.021020472049713135
415,James Rhodes,infinity_war.txt,"So we gotta assume they're coming back, right?",0.1428571428571428,[ 0.6009346  -0.04784248],[ 1.4846543 -1.5461532],0.040050208568573
416,Wanda Maximoff,infinity_war.txt,And they can clearly find us.,0.1,[0.2728065  0.34466717],[ 1.435249  -1.4190948],0.07798999547958374
417,Bruce Banner,infinity_war.txt,We need all hands on deck. Where's Clint?,0.0,[ 2.2181852 -1.2770045],[ 1.446632  -1.4274744],0.025021135807037354
418,Natasha Romanoff,infinity_war.txt,"After the whole Accords situation, he and Scott took a deal. It was too tough on their families, they're on house arrest.",-0.0796296296296296,[0.1395313  0.37212843],[ 2.0013673 -1.9440222],0.09568125009536743
419,Bruce Banner,infinity_war.txt,Who's Scott?,0.0,[ 2.1423218 -1.2145025],[ 1.3319795 -1.4025365],0.037761539220809937
420,Steve Rogers,infinity_war.txt,Ant-Man.,0.0,[0.41728917 0.17871138],[ 1.1604352 -1.1601783],0.028081119060516357
421,Bruce Banner,infinity_war.txt,"There's an Ant-Man and a Spider-Man? Okay, look… Thanos has the biggest army in the universe. And he is not gonna stop until he... he gets... Vision's Stone.",0.5,[ 0.74520904 -0.14738455],[ 1.27646  -1.599571],0.04285323619842529
422,Natasha Romanoff,infinity_war.txt,"Well then, we have to protect it.",0.0,[-0.09411249  0.6547499 ],[ 1.3192606 -1.3280782],0.08676362037658691
423,Vision,infinity_war.txt,"No, we have to destroy it. I've been giving a good deal of thought to this entity in my head, about its nature. But also, its composition. I think if it were exposed to a sufficiently powerful energy source, something, very similar to its own signature, perhaps… its molecular integrity could fail. [Vision addresses Wanda as he nears her.]",0.15,[ 2.050837  -1.3955199],[ 1.2938584 -1.4573342],0.053911417722702026
424,Wanda Maximoff,infinity_war.txt,"And you, with it. We're not having this conversation.",0.0,[ 1.7139418 -0.9426642],[ 0.8756321  -0.81729805],0.12925955653190613
425,Vision,infinity_war.txt,Eliminating the stone is the only way to be certain that Thanos can't get it.,0.1071428571428571,[0.33459604 0.03771304],[ 0.9905145 -1.2998605],0.04381197690963745
426,Wanda Maximoff,infinity_war.txt,That's too high a price.,0.16,[ 1.272187  -0.7185658],[ 1.2232602 -1.1297404],0.06764748692512512
427,Vision,infinity_war.txt,"[Takes her face gently in both hands] Only you have the power to pay it. [Wanda walks away, distressed] Thanos threatens half the Universe. One life cannot stand in the way of defeating him.",0.0111111111111111,[ 1.8924572 -1.0408375],[ 0.7429353  -0.89210016],0.1508384495973587
428,Steve Rogers,infinity_war.txt,"[Eyes diverted down] But it should. [Looks up at Vision] We don't trade lives, Vision.",-0.1555555555555555,[ 1.4875616  -0.95738024],[ 1.6591161 -1.89249  ],0.02242034673690796
429,Vision,infinity_war.txt,"[Walking toward Steve] Captain, 70 years ago, you laid down your life to save how many millions of people. Tell me, why is this any different?",0.1148148148148148,[ 1.6738693 -0.9014763],[ 2.1100988 -2.2106864],0.11326706409454346
430,Bruce Banner,infinity_war.txt,"Because you might have a choice. Your mind is made up of a complex construct of overlays. J.A.R.V.I.S., Ultron, Tony, me, the Stone. All of them mixed together. All of them learning from one another.",-0.15,[ 2.0277824 -1.3192966],[ 2.179057  -2.1044366],0.04256933927536011
431,Wanda Maximoff,infinity_war.txt,You're saying Vision isn't just the stone?,0.0,[ 1.253016   -0.52741045],[ 1.9565706 -1.983565 ],0.03653004765510559
432,Bruce Banner,infinity_war.txt,"I'm saying that if we take out the stone, there's still a whole lot of Vision left. Perhaps the best parts.",0.3999999999999999,[ 1.1737357 -0.6633943],[ 1.6443917 -1.8365859],0.05310133099555969
433,Natasha Romanoff,infinity_war.txt,Can we do that?,0.0,[ 1.5955248 -0.8576613],[ 1.4923755 -1.4617593],0.054608702659606934
434,Bruce Banner,infinity_war.txt,Not me. Not here.,0.0,[ 1.92023   -1.1151006],[ 1.5524082 -1.5194293],0.09118658304214478
435,James Rhodes,infinity_war.txt,"You better find someone, and somewhere fast. Ross isn't exactly just gonna let you guys have your old rooms back.",0.21,[ 1.4420487 -0.9561426],[ 1.803842  -1.8181626],0.17155052721500397
436,Steve Rogers,infinity_war.txt,I know somewhere.,0.0,[ 1.517222   -0.57122177],[ 1.3108224 -1.2656611],0.039439260959625244
437,T'Challa,infinity_war.txt,And the Border Tribe?,0.0,[ 0.7389437  -0.22383013],[ 1.362654  -1.4712919],0.02974662184715271
438,T'Challa,infinity_war.txt,Send word to the Jabari as well. M'Baku likes a good fight.,0.7,[ 1.3986946  -0.54866016],[ 1.607455  -1.8190094],0.030287981033325195
439,T'Challa,infinity_war.txt,"This one may be tired of war. [James ""Bucky"" Buchanan Barnes is seen at a small distance throwing a bag from a pile on the ground onto a partly-filled cart, while two village children watch] But the White Wolf has rested long enough.",-0.14,[ 1.3487847 -0.671973 ],[ 1.2350378 -1.4651843],0.023121893405914307
440,T'Challa,infinity_war.txt,On its way.,0.0,[ 0.72206587 -0.11781516],[ 1.1063696 -1.0221535],0.03546586632728577
441,Ebony Maw,infinity_war.txt,"In all the time I've served Thanos, I've never failed him. If I were to reach our rendezvous on Titan with the Time Stone still attached to your vaguely irritating person, there would be... judgement. [The needles start to contact Dr. Strange's face, causing an obviously painful whitish subcutaneous glow at each touch] Give me... the stone.",-0.2249999999999999,[ 2.0488367 -1.261059 ],[ 1.4876541 -1.690322 ],0.12162235379219055
442,Tony Stark,infinity_war.txt,"Wow you're a seriously loyal piece of outerwear, aren't you?",0.2166666666666666,[-0.92187196  1.1411595 ],[ 1.4261777 -1.4996725],0.1742589920759201
443,Peter Parker,infinity_war.txt,"Yeah, uh, speaking of loyalty....",0.0,[-0.19228262  0.5658442 ],[ 1.7335781 -1.895232 ],0.12945717573165894
444,Tony Stark,infinity_war.txt,What the--,0.0,[ 1.27281    -0.53016716],[ 1.369254  -1.3299423],0.0306817889213562
445,Peter Parker,infinity_war.txt,I know what you're gonna say.,0.0,[0.6048082  0.27002335],[ 1.4377619 -1.2451986],0.11126048862934113
446,Tony Stark,infinity_war.txt,You should not be here.,0.0,[ 1.3196535  -0.62238395],[ 1.3314288 -1.1849904],0.13291850686073303
447,Peter Parker,infinity_war.txt,I was gonna go home--,0.0,[ 1.294523   -0.62733984],[ 1.4507776 -1.3221196],0.047186851501464844
448,Tony Stark,infinity_war.txt,I don't wanna hear it.,0.0,[ 1.1611093  -0.32434386],[ 1.2745701 -1.083334 ],0.11862972378730774
449,Peter Parker,infinity_war.txt,But it was such a long way down and I just thought about you on the way...,-0.0685185185185185,[ 1.5213858 -0.7726277],[ 2.1096969 -1.9539919],0.13037598133087158
450,Tony Stark,infinity_war.txt,And now I gotta hear it.,0.0,[0.9862646  0.00661372],[ 1.3790861 -1.156073 ],0.07181656360626221
451,Peter Parker,infinity_war.txt,"...And I kinda stuck to the side of the ship. And this suit is ridiculously intuitive, by the way. So if anything, it's kinda your fault that I'm here.",-0.3333333333333333,[ 0.75238115 -0.29875517],[ 1.8219193 -1.8904698],0.10724064707756042
452,Tony Stark,infinity_war.txt,[Seriously] What did you just say?,-0.3333333333333333,[ 2.0479314 -1.2843956],[ 1.8481168 -1.7941824],0.03812888264656067
453,Peter Parker,infinity_war.txt,I take that back. And now I'm here in space.,0.0,[ 1.0340202  -0.24347186],[ 1.5972198 -1.6145543],0.10082940757274628
454,Tony Stark,infinity_war.txt,Yeah. [Tony crosses to stand right in front of Peter] Right where I don't want you to be. This isn't Coney Island. This isn't a field trip. It's a one-way ticket. You hear me? Don't pretend like you thought this through. You could not have possibly thought this through.,0.1904761904761904,[ 2.0648148 -1.2815007],[ 1.855347  -1.8300843],0.07918646931648254
455,Peter Parker,infinity_war.txt,No. I did think this through.,0.0,[ 1.2675353  -0.65180063],[ 1.6985487 -1.6012093],0.0511244535446167
456,Tony Stark,infinity_war.txt,You could not have possibly thought this through.,0.0,[ 1.4823065  -0.88706666],[ 1.4525095 -1.2681291],0.06814941763877869
457,Peter Parker,infinity_war.txt,"It's just .. you can't be a friendly neighborhood Spider-Man if there's no neighborhood. [He waits for Tony's reaction] Okay. That didn't really make any sense, but you know what I'm trying to say.",0.3583333333333333,[ 1.4110676  -0.70515937],[ 1.9593146 -2.0840943],0.06633037328720093
458,Tony Stark,infinity_war.txt,"[Breaths shakily] Come on. We got a situation. [He leads Peter over to a viewpoint on the torture below. Peter crouches to study the situation, the Cloak leaning over his shoulder.] See him down there? He's in trouble. What's your plan? Go.",-0.2296296296296296,[ 2.138611  -1.4026515],[ 1.889381  -2.1786768],0.15386269986629486
459,Peter Parker,infinity_war.txt,"Um. Okay, okay... uh... [Peter and the Cloak pop back upright] Okay. Did you ever see this really old movie, Aliens?",0.32,[ 1.260805  -0.6539209],[ 1.86314   -2.0994232],0.03896903991699219
460,Ebony Maw,infinity_war.txt,Painful aren't they? They were originally designed for microsurgery. And any one of them...,-0.1624999999999999,[ 1.139416   -0.58738315],[ 1.9896919 -1.9220334],0.029446423053741455
461,Ebony Maw,infinity_war.txt,...Could end your friend's life in an instant.,0.0,[ 1.1668375 -0.4193229],[ 1.9061252 -1.7877086],0.16735759377479553
462,Tony Stark,infinity_war.txt,"I gotta tell you, he's not really my friend. Saving his life is more a professional courtesy.",0.1666666666666666,[ 1.1863489 -0.627543 ],[ 1.7822312 -1.8082072],0.17748261988162994
463,Ebony Maw,infinity_war.txt,"[Walks slowly towards Iron Man, beckoning very large, very solid metal objects to float behind him] You've saved nothing. Your powers are inconsequential compared to mine.",-0.1053571428571428,[ 1.3075634  -0.58554673],[ 1.3121039 -1.5878409],0.1075005829334259
464,Tony Stark,infinity_war.txt,"Yeah, but the kid's seen more movies.",0.5,[0.28205532 0.231123  ],[ 1.3874305 -1.2721604],0.03416413068771362
465,Peter Parker,infinity_war.txt,Yes! Wait what are those?!,0.0,[ 1.3459401 -0.5615432],[ 1.565332  -1.5980599],0.020961076021194458
466,Peter Parker,infinity_war.txt,"Hey, we haven't officially met. [He offers the Cape his hand to shake. It ignores his offer and continues to Dr. Strange.] Cool.",0.1333333333333333,[ 1.2512796 -0.5666809],[ 1.8388602 -2.0623949],0.12178754806518555
467,Stephen Strange,infinity_war.txt,We've gotta turn this ship around.,0.0,[ 1.2217175 -0.4276164],[ 1.3622293 -1.3535104],0.04577744007110596
