Name,Line,Sentiment,Irony
Ron Weasley,Spiders! There's... There's spiders. Spiders. They want me to tap-dance. I don't wanna tap-dance!,0.0,[ 0.9081376  -0.19155487]
Harry Potter,You tell those spiders Ron.,0.0,[0.05267363 0.5925336 ]
Ron Weasley,"Right, yeah. Tell them. I'll tell them...",0.2857142857142857,[ 0.84240085 -0.06864287]
Rosmerta,Peter Pettigrew?,0.0,[ 1.6462613  -0.87974274]
Minerva McGonagall,Little lump of a boy. Always trailing after Sirius Black.,-0.1770833333333333,[ 1.0488582 -0.3410955]
Cornelius Fudge,"Black was vicious. He didn't kill Pettigrew, he destroyed him!",-0.5833333333333334,[ 1.4853638 -0.5636296]
Ghost,Put that light out!,0.5,[ 1.1603849  -0.31232128]
Harry Potter,Sorry.,-0.5,[0.11915877 0.49564156]
Ghost,"Watch it there, boy.",0.0,[ 1.1575525  -0.43675062]
Ghost,We're trying to sleep here!,0.0,[ 1.102398   -0.49642745]
Ghost,"Yes, we are.",0.0,[0.28811237 0.25796106]
Harry Potter,Mischief managed. Nox.,0.0,[ 1.1765914  -0.47107765]
Severus Snape,Potter. What are you doing wandering the corridors at night?,0.0,[ 1.8526468 -1.2970208]
Harry Potter,I was sleepwalking.,0.0,[0.42019466 0.19708982]
Severus Snape,"How extraordinarily like your father you are, Potter. He, too, was exceedingly arrogant, strutting about the castle.",0.0166666666666666,[0.39181644 0.07598703]
Harry Potter,"My dad didn't strut. And nor do I. Now, if you don't mind, I would appreciate it if you could lower your wand.",0.0,[ 1.9222347 -1.2230762]
Severus Snape,Turn out your pockets. Turn out your pockets! What's this?,0.0,[ 0.9971395  -0.32057217]
Harry Potter,Spare bit of parchment.,0.0,[ 1.8915157 -1.0664511]
Severus Snape,Really? Open it. Reveal your secrets. Read it.,0.0,[ 1.5727099  -0.95375085]
Harry Potter,"Mr's. Moony, Wormtail, Padfoot, and Prongs... offer their compliments to Professor Snape and...",0.0,[ 0.90005416 -0.5658407 ]
Severus Snape,Go on.,0.0,[ 0.82060474 -0.06210131]
Harry Potter,And request that he keep his abnormally large nose out of other people's business.,0.0446428571428571,[-0.01982028  0.35964477]
Severus Snape,"Why, you insolent little...",-0.1875,[ 1.2609172 -0.5190939]
Remus Lupin,Professor!,0.0,[-0.08483032  0.7301663 ]
Severus Snape,"Well, well. Lupin. Out for a little walk... in the moonlight, are we?",-0.1875,[ 2.0413613 -1.2779156]
Remus Lupin,"Harry, are you alright?",0.0,[ 2.180616  -1.2766074]
Severus Snape,"That remains to be seen. I have just now confiscated a rather curious artifact from Mr. Potter. Take a look, Lupin. Supposed to be your area of expertise. Clearly, it's full of dark magic.",0.15,[ 1.770578  -1.1883665]
Remus Lupin,"Oh, I seriously doubt it, Severus. It looks as though it's merely a parchment designed to insult anyone... who tries to read it. I suspect it's a Zonko product. Nevertheless, I shall investigate any hidden qualities it may possess. It is, after all, as you say, my area of expertise. Harry, would you come with me, please? Professor, good night.",-0.0799999999999999,[ 1.9458494 -1.3273377]
Ghost,Are you deaf? Put that light out!,0.5,[ 1.6999729 -0.8584936]
Remus Lupin,"Come in. I haven't the faintest idea how this map came to be in your possession... but quite frankly, I am astounded that you didn't hand it in. Did it never occur to you that this, in the hands of Sirius Black... is a map to you?",-0.1666666666666666,[ 2.2100499 -1.5985159]
Harry Potter,"No. No, sir.",0.0,[ 1.2460092 -0.4920639]
Remus Lupin,"Your father never set much store by the rules either. But he and your mother gave their lives to save yours. Gambling their sacrifice by wandering around the castle unprotected... with a killer on the loose seems to me a poor way to repay them! Now, I will not cover up for you again, Harry. Do you hear me?",-0.1256410256410256,[ 1.8569062 -1.1934344]
Harry Potter,"Yes, sir.",0.0,[0.35625207 0.21165594]
Remus Lupin,"I want you to return to your dormitory and stay there. And don't take any detours. If you do, I shall know.",0.0,[ 1.9846811 -1.4006871]
Harry Potter,"Professor, just so you know, I don't think that map always works. Earlier, it showed someone in the castle. Someone I know to be dead.",-0.1,[ 1.4839678  -0.88122773]
Remus Lupin,"Oh, really? And who might that be?",0.2,[ 2.0592089 -1.2306002]
Harry Potter,Peter Pettigrew.,0.0,[ 0.7923389  -0.00890592]
Remus Lupin,That's not possible.,0.0,[ 1.2642086 -0.5504273]
Harry Potter,"It's just what I saw. Good night, professor.",0.7,[ 0.8154457  -0.18918395]
Sybill Trelawney,"Broaden your minds. You must look beyond. The art of crystal gazing is in the clearing of the Inner Eye. Only then can you see. Try again. Now, what do we have here?",0.0,[ 1.7727988 -1.1486167]
Hermione Granger,"Oh, do you mind me trying? The Grim, possibly.",-0.5,[ 1.9495252 -1.3226687]
Sybill Trelawney,"My dear, from the first moment you stepped foot in my class... I sensed that you did not possess the proper spirit... for the noble art of Divination. No, you see, there. You may be young in years, but the heart that beats beneath your bosom is as shriveled as an old maid's, your soul as dry as the pages of the books... to which you so desperately cleave. Have I said something?",0.0547619047619047,[ 2.012888  -1.2544682]
Ron Weasley,"She's gone mental, Hermione has. I mean, not that she wasn't always mental... but now it's in the open for everyone to see.",-0.128125,[ 1.5958384 -1.015907 ]
Harry Potter,Hang on. We better take this back.,0.25,[ 1.3689809 -0.5447564]
Ron Weasley,I'm not going back.,0.0,[ 1.3483598  -0.54254115]
Harry Potter,Fine. See you later.,0.2083333333333333,[ 1.3749027 -0.5086094]
Ron Weasley,See you.,0.0,[0.525351   0.05688812]
Sirius Black,Harry Potter...,0.0,[ 0.65340096 -0.03128522]
Harry Potter,Professor Trelawney...,0.0,[ 0.75763226 -0.14416865]
Sybill Trelawney,He will return tonight.,0.0,[ 1.3902563  -0.48275793]
Harry Potter,Sorry?,-0.5,[ 1.2071239 -0.40493  ]
Sybill Trelawney,"Tonight, he who betrayed his friends, whose heart rots with murder... shall break free. Innocent blood shall be spilt... and servant and master shall be reunited once more. I'm so sorry, dear boy. Did you say something?",0.2249999999999999,[ 1.7564667 -1.0722753]
Harry Potter,No. Nothing.,0.0,[ 1.0872225  -0.26982403]
Hermione Granger,I can't believe they're going to kill Buckbeak. It's just too horrible.,-1.0,[ 1.3529328 -0.6152486]
Ron Weasley,It just got worse.,-0.4,[0.6077002  0.19456843]
Draco Malfoy,Now I'll tell you. Father said... I can keep the hippogriff's head. I think I'll donate it to the Gryffindors' room. This is going to be rich. Look who's here. Come to see the show?,0.375,[ 1.6057495 -1.0075312]
Hermione Granger,"You! You foul, loathsome, evil little cockroach!",-0.6171875,[ 1.0104337  -0.23870623]
Ron Weasley,"Hermione, no! He's not worth it.",-0.15,[ 1.8021975 -1.028534 ]
Vincent Crabbe,"Malfoy, are you okay? Let's go. Quick.",0.4166666666666666,[ 2.2674072 -1.3855555]
Draco Malfoy,"Not a word to anyone, understood?",0.0,[ 2.061479  -1.1770307]
Hermione Granger,That felt good.,0.7,[-1.1501589  1.4803585]
Ron Weasley,"Not good, brilliant!",0.325,[-1.051028   1.3345963]
Rubeus Hagrid,Look at him. Loves the smell of the trees when the wind blows through them.,0.0,[-0.29435444  0.4505598 ]
Harry Potter,Why don't we just set him free?,0.4,[ 1.7984967 -0.9506155]
Rubeus Hagrid,"They'd know it was me, and then Dumbledore... would get into trouble. He's coming down, you know? Dumbledore. Says he wants to be with me when they... When it happens. Great man, Dumbledore. A great man.",0.2888888888888888,[ 0.9993195 -0.3992971]
Hermione Granger,"We'll stay with you too, Hagrid.",0.0,[ 1.500038   -0.65752506]
Rubeus Hagrid,"You'll do no such thing! Think I want you seeing something like that? No. You just drink your tea and be off. Oh. Before you do, Ron...",0.0,[ 1.8387824 -1.1629343]
Ron Weasley,Scabbers! You're alive!,0.125,[ 0.6870737  -0.18871805]
Rubeus Hagrid,"Keep a closer eye on your pets, Ron.",0.0,[ 0.9294054 -0.4492601]
Hermione Granger,I think that means you owe someone an apology.,0.0,[0.48657504 0.02093959]
Ron Weasley,"Right. Next time I see Crookshanks, I'll let him know.",0.1428571428571428,[ 1.5281805 -0.7504626]
Hermione Granger,I meant me!,0.0,[ 1.0518152 -0.0776709]
Rubeus Hagrid,Blimey! What was that?,0.0,[ 1.9506269 -1.0740064]
Harry Potter,Ow! Hagrid!,0.0,[ 1.3574303 -0.4217765]
Rubeus Hagrid,"Oh, crikey.",0.0,[0.26029626 0.3387216 ]
Cornelius Fudge,Very interesting.,0.65,[-0.5196458  0.9448855]
Albus Dumbledore,"No, minister. Over this way.",0.0,[ 1.7873648  -0.95030606]
Rubeus Hagrid,"It's late. It's nearly dark. You shouldn't be here. Someone sees you outside the castle at this time of night, you'll be in trouble. Big trouble. Particularly you, Harry. With you in a moment! Quick. Quick!",0.012037037037037,[ 2.3201005 -1.6510566]
Harry Potter,Hagrid. It'll be fine. It'll be okay.,0.4583333333333333,[ 0.7892849  -0.13664588]
Rubeus Hagrid,"Go on, go on!",0.0,[ 1.3504356 -0.4145316]
Albus Dumbledore,"Yes, that's the... lings you see over there...",0.0,[ 0.8029195  -0.17935118]
Cornelius Fudge,On the slope.,0.0,[ 0.74065864 -0.11400215]
Albus Dumbledore,"On the slope... Ah, Hagrid.",0.0,[ 0.7084319  -0.19190347]
Rubeus Hagrid,Professor Dumbledore.,0.0,[-0.13198456  0.73530054]
Cornelius Fudge,Good evening.,0.7,[0.00821287 0.50583196]
Rubeus Hagrid,"Minister. Just make your way through. Have a tea, if you like.",0.0,[ 1.7461164 -1.1105499]
Cornelius Fudge,"No, Hagrid, thank you. Now gentlemen...",0.0,[ 1.1447597  -0.32837752]
Albus Dumbledore,I'd like to have a cup of tea.,0.0,[ 1.9184905 -1.2084452]
Cornelius Fudge,"Well, I think we should get down to our business, shall we? Very well. It is the decision of the Committee for the Disposal of Dangerous Creatures that the hippogriff known as Buckbeak, hereinafter called the condemned, shall be executed this day at sundown.",-0.1851851851851852,[ 1.0963625 -0.6361673]
Rubeus Hagrid,"Dear, dear...",0.0,[ 1.5974314 -0.676449 ]
Albus Dumbledore,"Now, now, Hagrid. Now, come on. All right. It'll be all right.",0.2857142857142857,[ 1.2753744  -0.32632914]
Cornelius Fudge,The execution shall dispatch...,0.0,[ 1.4763983 -0.5592797]
Harry Potter,What?,0.0,[ 1.4070889  -0.49027973]
Hermione Granger,I thought I just saw... Never mind.,0.0,[0.60746026 0.1136371 ]
Ron Weasley,Let's go!,0.0,[ 1.4030755 -0.5459071]
Rubeus Hagrid,Buckbeak didn't mean no harm.,-0.3125,[ 1.3269055 -0.6523406]
Ron Weasley,"Oh, no.",0.0,[0.5071619  0.21170577]
Ron Weasley,He bit me! Scabbers!,0.0,[ 1.6210384  -0.86914814]
Hermione Granger,Ron. Ron! Ron!,0.0,[ 0.7353201  -0.00179848]
Ron Weasley,"Scabbers, come back!",0.0,[ 1.1253772  -0.49142173]
Harry Potter,Wait!,0.0,[0.24548025 0.37186518]
Ron Weasley,"Scabbers, you bit me!",0.0,[ 1.4669707 -0.6879152]
Hermione Granger,"Harry, you do realize what tree this is?",0.0,[ 1.5861603 -1.0144837]
Harry Potter,"That's not good. Ron, run!",-0.4375,[ 1.4521428 -0.6640466]
Ron Weasley,"Harry, Hermione, run! It's the Grim! Harry!",-1.0,[ 1.3726372 -0.6876622]
Hermione Granger,"Ron! Ron, wait! Harry!",0.0,[ 1.2077975 -0.3920176]
Ron Weasley,Help!,0.0,[ 1.1926581  -0.23262292]
Harry Potter,Ron! Ron! Ron! Ron! Come on! Move!,0.0,[ 0.9868241  -0.34077406]
Hermione Granger,Duck!,0.0,[ 1.071949   -0.20551875]
Hermione Granger,Harry!,0.0,[0.30420303 0.4009848 ]
Hermione Granger,"Oh, I'm sorry.",-0.5,[-0.15560871  0.82571226]
Harry Potter,Don't worry.,0.0,[ 0.7858099  -0.21072513]
Hermione Granger,Where do you suppose this goes?,0.0,[ 2.2417047 -1.4957255]
Harry Potter,I have a hunch. I just hope I'm wrong.,-0.5,[ 1.9416392 -1.0162346]
Hermione Granger,"We're in the Shrieking Shack, aren't we?",0.0,[ 1.532801   -0.79660565]
Harry Potter,Come on. Ron.,0.0,[ 0.9243763  -0.16839945]
Hermione Granger,Ron. You're okay. The dog. Where is it?,0.5,[ 2.0487518 -1.2737107]
Ron Weasley,Harry it's a trap. He's the dog. He's an Animagus.,0.0,[ 1.3171115 -0.7415579]
Hermione Granger,"If you want to kill Harry, you'll have to kill us too!",0.0,[ 1.4776549  -0.73872364]
Sirius Black,No. Only one will die tonight.,0.0,[ 1.9976546 -1.0572467]
Harry Potter,Then it'll be you!,0.0,[ 1.292501 -0.370223]
Sirius Black,"Are you going to kill me, Harry?",0.0,[ 2.0435712 -1.1150706]
Remus Lupin,"Expelliarmus! Well, well, Sirius. Looking rather ragged, aren't we? Finally, the flesh reflects the madness within.",0.0,[0.72549313 0.002143  ]
Sirius Black,"Well, you'd know all about the madness within, wouldn't you Remus? I found him.",0.0,[ 1.1960926 -0.6775804]
Remus Lupin,I know.,0.0,[0.3627474  0.27165455]
Sirius Black,It's him.,0.0,[0.62035805 0.19740626]
Remus Lupin,I understand.,0.0,[0.30146974 0.52937317]
Sirius Black,Let's kill him!,0.0,[ 1.2588373 -0.3964189]
Hermione Granger,"No! I trusted you! And all this time, you've been his friend. He's a werewolf! That's why he's been missing classes.",-0.2,[ 0.9379284  -0.35910255]
Remus Lupin,How long have you known?,-0.05,[ 2.2233598 -1.2993581]
Hermione Granger,Since Professor Snape set the essay.,0.0,[-0.11673029  0.54582703]
Remus Lupin,"Well, well, well, Hermione. You really are the brightest witch of your age, I've ever met.",0.2,[-0.02767334  0.40969136]
Sirius Black,"Enough talk, Remus! Come on, let's kill him!",0.0,[ 1.5718286  -0.60093236]
Remus Lupin,Wait!,0.0,[0.24548025 0.37186518]
Sirius Black,I did my waiting! Twelve years of it! In Azkaban!,0.0,[ 1.0886768  -0.44077376]
Remus Lupin,Very well. Kill him. But wait one more minute. Harry has the right to know why.,0.3285714285714285,[ 1.4352536  -0.74181366]
Harry Potter,I know why. You betrayed my parents. You're the reason they're dead!,-0.25,[ 1.3146886 -0.5304118]
Remus Lupin,"No, Harry it wasn't him. Somebody did betray your parents... but it was somebody who, until quite recently, I believed to be dead!",-0.125,[ 1.7131896 -1.1308821]
Harry Potter,"Who was it, then?",0.0,[ 2.3498428 -1.3248938]
Sirius Black,"Peter Pettigrew! And he's in this room! Right now! Come out, come out, Peter! Come out, come out and play!",0.5580357142857142,[ 2.1212668 -1.2460501]
Severus Snape,Expelliarmus! Vengeance is sweet. How I hoped I'd be the one to catch you.,0.35,[ 1.0361075  -0.22674811]
Sirius Black,Severus...,0.0,[ 1.0800534  -0.26441172]
Severus Snape,"I told Dumbledore you were helping an old friend into the castle, and now here's the proof.",0.1,[0.2777664 0.1862723]
Sirius Black,"Brilliant, Snape. Once again you've put your keen penetrating mind to the task and as usual come to the wrong conclusion. Now, if you'll excuse us, Remus and I have some unfinished business... to attend to.",0.025,[ 0.8023291  -0.18974465]
Severus Snape,Give me a reason. I beg you!,0.0,[ 2.0366018 -1.0953163]
Remus Lupin,Severus don't be a fool.,0.0,[ 1.5787021  -0.75097257]
Sirius Black,He can't help it. It's habit.,0.0,[ 1.0208522  -0.27925125]
Remus Lupin,Sirius be quiet.,0.0,[0.67691475 0.200342  ]
Sirius Black,Be quiet yourself Remus!,0.0,[ 1.4443593  -0.62524724]
Severus Snape,"Oh listen to you two, quarreling like an old married couple.",0.175,[-0.9810097  1.5318332]
Sirius Black,Why don't you run along and play with your chemistry set!,0.0,[ 1.3403449 -0.722575 ]
Severus Snape,"I could do it, you know. But why deny the dementors? They're so longing to see you. Do I detect a flicker of fear? Oh, yes. A Dementor's Kiss. One can only imagine what that must be like. It's said to be nearly unbearable to witness, but I'll do my best.",0.3666666666666667,[ 1.7745584 -1.0202341]
Remus Lupin,"Severus, please.",0.0,[ 1.662935   -0.74719715]
Severus Snape,After you.,0.0,[0.20743693 0.35619888]
Harry Potter,Expelliarmus!,0.0,[0.5075453  0.31883803]
Ron Weasley,Harry! What did you just do?,0.0,[ 2.0593443 -1.3022457]
Hermione Granger,You attacked a teacher!,0.0,[-0.42888242  0.8669058 ]
Harry Potter,Tell me about Peter.,0.0,[ 1.2124019 -0.4578027]
Remus Lupin,He was at school with us. We thought he was our friend!,0.0,[0.3071038 0.167012 ]
Harry Potter,No. Pettigrew's dead. You killed him!,-0.225,[ 1.5543908 -0.8358031]
Remus Lupin,"No, he didn't. I thought so too, until you mentioned seeing Pettigrew on the map!",0.0,[ 0.9011591 -0.2950924]
Harry Potter,"The map was lying, then.",0.0,[ 0.7135149 -0.1481815]
Sirius Black,The map never lies! Pettigrew's alive! And he's right there!,0.2410714285714285,[ 1.8037947 -1.1724734]
Ron Weasley,Me?! He's mental!,-0.125,[ 1.2291799 -0.4781523]
Sirius Black,Not you! Your rat!,0.0,[ 1.7028816 -0.7673814]
Ron Weasley,Scabbers has been in my family for...,0.0,[0.5386855 0.1649918]
Sirius Black,"Twelve years? Curiously long life for a common garden rat! He's missing a toe, isn't he?",-0.2083333333333333,[ 1.4880092  -0.72949606]
Ron Weasley,So what?,0.0,[ 1.4052801  -0.57467663]
Harry Potter,All they could find of Pettigrew was his...,0.0,[ 1.3070433  -0.58228964]
Sirius Black,Finger! That dirty coward cut it off so everyone would think he was dead! And then he transformed into a rat!,-0.45625,[ 0.98819107 -0.13542934]
Harry Potter,"Show me. Give it to him, Ron.",0.0,[ 1.558493  -0.8586478]
Ron Weasley,What are you trying to do to him? Scabbers! Leave him alone! Get off him! What are you doing?,0.0,[ 1.9729277 -1.3199397]
Peter Pettigrew,Remus? Sirius. My old friends! Harry! Look at you! You look so much like your father! Like James! We were the best of friends...,0.5026041666666666,[ 1.1272492 -0.5047859]
Sirius Black,How dare you speak to Harry! How dare you talk about James in front of him!,0.0,[ 1.4328743  -0.84927344]
Remus Lupin,"You sold James and Lily to Voldemort, didn't you?",0.0,[ 0.43155304 -0.14405048]
Peter Pettigrew,"I didn't mean to! The Dark Lord. You have no idea the weapons he possesses! Ask yourself, Sirius! What would you have done? What would you have done?",-0.3125,[ 2.1009564 -1.3221343]
Sirius Black,"I would have died! I would have died, rather than betray my friends!",0.0,[ 2.0432472 -1.0672859]
Peter Pettigrew,"Harry, James wouldn't have wanted me killed! Your dad... Your dad would have spared me! He would show me mercy!",-0.390625,[ 1.8525403 -1.0105178]
Remus Lupin,"You should've realized, Peter, that if Voldemort didn't kill you, then we would! Together!",0.0,[ 1.2991447 -0.7101243]
Harry Potter,No!,0.0,[0.7419055  0.01583339]
Remus Lupin,"Harry, this man...",0.0,[ 1.0861694  -0.31707683]
Harry Potter,I know what he is. But we'll take him to the castle.,0.0,[ 1.5283039  -0.61291796]
Peter Pettigrew,"Bless you, boy! Bless you!",0.0,[ 2.0424323 -1.2689971]
Harry Potter,"Get off! I said we'd take you to the castle. After that, the dementors can have you.",0.0,[ 1.4538656  -0.73279315]
Sirius Black,Sorry about the bite. I reckon that twinges a bit.,-0.5,[ 1.2452139 -0.5981124]
Ron Weasley,A bit? A bit? You almost tore my leg off!,0.0,[ 1.6987532 -0.8688788]
Sirius Black,"I was going for the rat. Normally, I have a very sweet disposition as a dog. In fact, more than once, James suggested that I make the change permanent. The tail I could live with. But the fleas, they're murder.",0.310340909090909,[ 1.9590653 -1.3510784]
Harry Potter,Okay.,0.5,[0.18276119 0.53094673]
Ron Weasley,You better go.,0.5,[ 0.82602215 -0.09701657]
Harry Potter,"No. Don't worry, okay? It's fine. I'll stay.",0.4583333333333333,[ 1.7120532  -0.76706046]
Hermione Granger,"You go, I'll stay.",0.0,[ 1.7494411 -0.8942302]
Harry Potter,You okay?,0.5,[ 1.9940616 -1.0107061]
Ron Weasley,I'm fine. Go.,0.4166666666666667,[0.84149855 0.01743406]
Hermione Granger,That looks really painful.,-0.7,[-0.53773373  1.0929593 ]
Ron Weasley,So painful. They might chop it.,-0.7,[ 1.6198714  -0.75369686]
Hermione Granger,I'm sure Madam Pomfrey will fix it in a heartbeat.,0.5,[0.21950157 0.4140013 ]
Ron Weasley,It's too late. It's ruined. It'll have to be chopped off.,-0.3,[ 2.1111023 -1.3370541]
Sirius Black,"It's beautiful, isn't it? I'll never forget the first time I walked through those doors. It'll be nice to do it again as a free man. That was a noble thing you did back there. He doesn't deserve it.",0.45,[ 1.382299  -0.5726307]
Harry Potter,"Well I just didn't think my dad would have wanted his two best friends... to become killers. Besides, dead, the truth dies with him. Alive, you're free.",0.325,[ 1.6477592  -0.95056117]
Peter Pettigrew,"Turn me into a maggot! Turn me into a flobberworm! Anything but the dementors! Ron! Haven't I been a good friend? A good pet? You won't let them give me to the dementors, will you? I was your rat! Sweet girl! Clever girl! Surely you won't let them...",0.5441666666666667,[ 2.028304  -1.1761413]
Remus Lupin,Get away from her!,0.0,[ 1.632535   -0.75538236]
Sirius Black,"I don't know if you know, Harry... but when you were born, James and Lily made me your godfather.",0.0,[ 1.0093405  -0.50097644]
Harry Potter,I know.,0.0,[0.3627474  0.27165455]
Sirius Black,I can understand if you choose to stay with your aunt and uncle... but if you ever wanted a different home...,0.0,[ 2.1322675 -1.4866914]
Harry Potter,What? Come and live with you?,0.1363636363636363,[ 1.5300215 -0.8160042]
Sirius Black,It's just a thought. I can understand if you don't want to.,0.0,[ 1.9985768 -1.0954221]
Hermione Granger,Harry!,0.0,[0.30420303 0.4009848 ]
Sirius Black,"Remus, my old friend! Have you taken your potion tonight? You know the man you truly are, Remus! This heart is where you truly live! This heart here! This flesh is only flesh!",0.1231060606060606,[ 2.0336902 -1.339884 ]
Harry Potter,Expelliarmus!,0.0,[0.5075453  0.31883803]
Hermione Granger,Harry!,0.0,[0.30420303 0.4009848 ]
Sirius Black,Remus! Remus! Run! Run!,0.0,[ 1.2246221 -0.5469517]
Harry Potter,Come on.,0.0,[ 0.8295334  -0.10513789]
Hermione Granger,Wait! Wait!,0.0,[ 0.7058452  -0.01318775]
Ron Weasley,Hermione! Bad idea. Bad idea.,-0.6999999999999998,[ 1.498624   -0.94705266]
Hermione Granger,Professor? Professor Lupin?,0.0,[ 1.1652846  -0.64689785]
Ron Weasley,Nice doggy. Nice doggy!,0.675,[0.71118754 0.00582983]
Severus Snape,"There you are, Potter!",0.0,[-0.23609848  0.8145874 ]
Harry Potter,Sirius!,0.0,[0.65522325 0.21806723]
Severus Snape,"Come back here, Potter!",0.0,[ 1.3521528  -0.64709765]
Harry Potter,Sirius! No. Sirius! Expecto Patronum!,0.0,[ 1.6915933 -0.8373442]
Hermione Granger,Harry?,0.0,[ 1.5099702 -0.7210096]
Harry Potter,I saw my dad.,0.0,[0.5626168  0.14394912]
Hermione Granger,What?,0.0,[ 1.4070889  -0.49027973]
Harry Potter,He sent the dementors away. I saw him across the lake.,0.0,[ 1.2761859  -0.62287945]
Hermione Granger,"Listen Harry, they've captured Sirius. Any minute the dementors are going to perform the Kiss.",0.0,[0.3449265  0.34397426]
Harry Potter,You mean they're gonna kill him?,-0.3125,[ 0.85921276 -0.08825172]
Hermione Granger,"No. It's worse. Much worse. They're going to suck out his soul. Headmaster, you've got to stop them. They've got the wrong man.",-0.4333333333333333,[ 2.0892892 -1.2389722]
Harry Potter,It's true. Sirius is innocent.,0.425,[ 0.7422973  -0.06822024]
Ron Weasley,It's Scabbers who did it.,0.0,[0.15276673 0.3808689 ]
Albus Dumbledore,Scabbers?,0.0,[ 1.6516696 -1.0030373]
Ron Weasley,"He's my rat, sir. He's not really a rat. He was a rat. He was my brother Percy's rat. But then they gave him an owl...",-0.1,[ 1.7303509 -0.9569055]
Hermione Granger,"The point is, we know the truth. Please believe us.",0.0,[ 1.852725  -1.0926732]
Albus Dumbledore,"I do, Miss Granger. But the word of three 13-year-old wizards will convince few others. A child's voice, however honest and true... is meaningless to those who have forgotten how to listen. Mysterious thing, time. Powerful... and when meddled with, dangerous. Sirius Black is in the topmost cell of the Dark Tower. You know the laws, Miss Granger. You must not be seen. And you would do well, I feel, to return before this last chime. If not, the consequences are too ghastly to discuss. If you succeed tonight... more than one innocent life may be spared. Three turns should do it, I think. Oh, and by the way. When in doubt, I find retracing my steps to be a wise place to begin. Good luck.",0.1452380952380952,[ 1.9720706 -1.3256551]
Ron Weasley,What the bloody hell was that all about?,-0.8,[ 1.9871079 -1.1664116]
Hermione Granger,"Sorry, Ron, but seeing as you can't walk...",-0.5,[0.47012916 0.07140717]
Harry Potter,What just happened? Where's Ron?,0.0,[ 2.216924  -1.3537769]
Hermione Granger,7:30. Where were we at 7:30?,0.0,[ 2.1260993 -1.3668323]
Harry Potter,I don't know. Going to Hagrid's?,0.0,[ 2.3131456 -1.5165725]
Hermione Granger,Come on. And we can't be seen.,0.0,[ 1.5166316  -0.61740565]
Harry Potter,"Hermione! Hermione! Hermione, wait. Hermione, will you please tell me what it is we're doing?",0.0,[ 1.6230853  -0.93382865]
Hermione Granger,"You foul, loathsome, evil little cockroach!",-0.6171875,[ 1.053827   -0.32134986]
Harry Potter,That's us.,0.0,[0.5478115  0.26354846]
Ron Weasley,"Hermione, no! He's not worth it.",-0.15,[ 1.8021975 -1.028534 ]
Harry Potter,This is not normal.,-0.075,[ 0.76093376 -0.16175425]
Hermione Granger,"This is a Time-Turner, Harry. McGonagall gave it to me first term. This is how I've been getting to my lessons all year.",0.25,[ 0.93803316 -0.26341388]
Harry Potter,You mean we've gone back in time?,-0.15625,[ 1.132661   -0.43242693]
Hermione Granger,"Yes. Dumbledore obviously wanted us to return to this moment. Clearly, something happened he wants us to change.",0.1,[ 0.8926251  -0.35510966]
Harry Potter,Good punch.,0.7,[0.02249884 0.60645723]
Hermione Granger,Thanks. Malfoy's coming.,0.2,[0.15792741 0.37480184]
Vincent Crabbe,Run.,0.0,[0.40101594 0.14114362]
Draco Malfoy,"Not a word to anyone, understood? I'm gonna get that jumped-up mudblood! Mark my words.",0.0,[ 1.8455374 -1.0387725]
Hermione Granger,That felt good.,0.7,[-1.1501589  1.4803585]
Ron Weasley,"Not good, brilliant.",0.275,[-0.7407397  1.2255534]
Harry Potter,Come on. We should be at Hagrid's.,0.0,[ 2.054415  -1.1309052]
Harry Potter,Look. Buckbeak's still alive.,0.1,[0.24377336 0.17879868]
Hermione Granger,"Of course. Remember what Dumbledore said? If we succeed, more than one innocent life could be spared. Let's go.",0.5,[ 0.9637504 -0.3704822]
Harry Potter,Here they come. I'd better hurry.,0.5,[ 1.3063233 -0.6031804]
Hermione Granger,"Fudge has to see Buckbeak before we steal him. Otherwise, he'll think Hagrid set him free.",0.4,[ 1.8460596 -1.1901091]
Ron Weasley,"Scabbers, you're alive!",0.125,[ 0.8556213  -0.28738785]
Rubeus Hagrid,"Keep a closer eye on your pet, Ron.",0.0,[ 1.4378171  -0.87279433]
Harry Potter,That's Pettigrew.,0.0,[ 0.9849851  -0.08989023]
Hermione Granger,"Harry, you can't.",0.0,[0.42811757 0.16428405]
Harry Potter,He betrayed my parents. You don't expect me to sit here.,0.0,[ 1.7237248 -0.8526058]
Hermione Granger,"Yes, and you must! Harry, you're in Hagrid's hut now. If you just go bursting in, you'll think you've gone mad. Awful things happen to wizards who meddle with time. We can't be seen.",-0.8125,[ 1.7987831 -1.1626421]
Hermione Granger,Fudge is coming. And we aren't leaving? Why aren't we leaving?,0.0,[ 1.7931439 -1.0497973]
Harry Potter,Are you mad?,-0.625,[ 2.0832314 -1.2423942]
Harry Potter,Ow!,0.0,[0.626656   0.24759826]
Harry Potter,Ow! That hurt!,0.0,[ 1.0489602  -0.22865874]
Hermione Granger,Sorry. We're coming out the back door. Go!,-0.25,[ 1.5273054  -0.92544925]
Hermione Granger,Is that really what my hair looks like from the back?,0.1,[ 1.7752187 -1.0169892]
Harry Potter,What?,0.0,[ 1.4070889  -0.49027973]
Hermione Granger,I thought I just saw... Never mind.,0.0,[0.60746026 0.1136371 ]
Ron Weasley,Let's go.,0.0,[ 1.1382117  -0.36635584]
